Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:18,47.509,599280Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:20,42.060,564916Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:20,42.004,1050348Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:20,27.980,668660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:20,36.176,1539012Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:21,47.509,599280Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:23,42.060,564916Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:23,42.004,1050348Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:23,27.980,668660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:23,36.176,1539012Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:23,47.509,599280Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:26,36.487,565084Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:26,152.482,1059044Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:26,28.055,670452Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:26,37.550,1544208Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:26,47.504,599368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:29,36.487,565084Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:29,152.482,1059044Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:29,28.055,670452Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:29,37.550,1544208Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:29,47.504,599368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:31,36.487,565084Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:32,152.482,1059044Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:32,28.055,670452Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:32,37.550,1544208Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:32,47.504,599368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:34,36.487,565084Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:34,152.482,1059044Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:35,28.055,670452Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:35,37.550,1544208Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:35,47.504,599368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:37,36.487,565084Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:37,152.482,1059044Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:38,28.055,670452Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:38,37.550,1544208Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:38,47.504,599368Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:40,99.216,569544Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:40,40.120,1059024Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:40,118.144,674320Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:41,176.019,1550144Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:41,47.362,599336Ki
